        rmsthk      stdthk       rmsvel       stdvel       rmsdiv       stddiv       rmsusurf       stdusurf
-57.4866333008 42.4478416443 -82.2945404053 101.0750045776 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5190658569 42.4075813293 -82.2962570190 101.0798950195 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4866561890 42.4477882385 -82.1552429199 101.0328750610 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5190544128 42.4075737000 -82.1593551636 101.0423965454 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4866714478 42.4477310181 -82.1610031128 101.0388183594 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5190353394 42.4075622559 -82.1600418091 101.0444641113 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4866943359 42.4476776123 -82.1604843140 101.0386505127 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5190162659 42.4075584412 -82.1556549072 101.0378723145 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4867057800 42.4476242065 -82.1532974243 101.0285797119 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5189933777 42.4075508118 -82.1511383057 101.0317459106 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4867324829 42.4475708008 -82.1511993408 101.0268783569 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5189781189 42.4075393677 -82.1506958008 101.0314483643 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4867401123 42.4475135803 -82.0099411011 100.9810714722 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5189552307 42.4075355530 -82.0145187378 100.9897232056 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4867630005 42.4474601746 -82.0253906250 100.9932250977 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5189437866 42.4075279236 -82.0293273926 101.0031738281 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4867897034 42.4474067688 -82.0395431519 101.0052871704 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5189208984 42.4075202942 -82.0429153442 101.0146942139 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4868049622 42.4473533630 -82.0475082397 101.0117874146 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5188980103 42.4075126648 -82.0492401123 101.0202941895 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4868278503 42.4472999573 -82.0552139282 101.0187301636 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5188827515 42.4075050354 -82.0585327148 101.0241622925 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4868431091 42.4472427368 -81.9539794922 100.9963073730 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5188598633 42.4074974060 -81.9593200684 101.0039672852 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4868659973 42.4471893311 -81.9694366455 101.0020675659 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5188446045 42.4074935913 -81.9809188843 101.0134887695 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4868774414 42.4471359253 -81.9950866699 101.0118255615 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5188140869 42.4074859619 -82.0091323853 101.0208969116 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4869003296 42.4470787048 -82.0227813721 101.0197906494 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5187988281 42.4074783325 -82.0362701416 101.0308685303 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4869232178 42.4470252991 -82.0437622070 101.0271148682 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5187873840 42.4074707031 -82.0522918701 101.0353775024 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4869308472 42.4469680786 -82.0014495850 101.0234222412 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5187606812 42.4074630737 -82.0154113770 101.0319137573 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4869613647 42.4469146729 -82.0229949951 101.0333862305 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5187492371 42.4074592590 -82.0362854004 101.0398025513 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4869728088 42.4468612671 -82.0402145386 101.0381317139 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5187263489 42.4074516296 -82.0531158447 101.0374526978 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4869995117 42.4468040466 -82.0557327271 101.0427780151 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5187110901 42.4074440002 -82.0610504150 101.0424346924 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4870262146 42.4467506409 -82.0617370605 101.0484619141 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5186882019 42.4074363708 -82.0668792725 101.0450057983 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4870414734 42.4466934204 -82.0727844238 101.0626754761 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5186653137 42.4074325562 -82.0771255493 101.0599365234 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4870605469 42.4466362000 -82.0813064575 101.0687561035 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5186500549 42.4074211121 -82.0813140869 101.0609741211 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4870719910 42.4465827942 -82.0893249512 101.0699844360 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5186347961 42.4074172974 -82.0897598267 101.0653457642 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4870948792 42.4465293884 -82.0915527344 101.0714645386 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5186157227 42.4074096680 -82.0937500000 101.0699005127 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4871177673 42.4464759827 -82.0978393555 101.0764465332 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5185966492 42.4074058533 -82.0982437134 101.0724639893 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4871368408 42.4464187622 -82.1374359131 101.0992202759 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5185737610 42.4073982239 -82.1452789307 101.0970382690 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4871559143 42.4463615417 -82.1466293335 101.0988082886 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5185546875 42.4073905945 -82.1470108032 101.0953140259 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4871788025 42.4463081360 -82.1484680176 101.0994873047 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5185317993 42.4073829651 -82.1506423950 101.0960159302 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4871978760 42.4462547302 -82.1497116089 101.0996246338 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5185089111 42.4073791504 -82.1513214111 101.0962448120 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4872207642 42.4461975098 -82.1514129639 101.0997238159 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5185012817 42.4073715210 -82.1545639038 101.0964813232 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4872360229 42.4461402893 -82.1974792480 101.1261138916 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5184745789 42.4073638916 -82.2026901245 101.1242828369 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4872550964 42.4460868835 -82.2050628662 101.1272964478 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5184516907 42.4073600769 -82.2081451416 101.1258850098 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4872741699 42.4460334778 -82.2097091675 101.1291885376 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5184440613 42.4073524475 -82.2132720947 101.1307830811 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4873008728 42.4459762573 -82.2134399414 101.1296920776 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5184173584 42.4073448181 -82.2142486572 101.1263122559 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4873161316 42.4459228516 -82.2184066772 101.1316528320 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5183906555 42.4073410034 -82.2224960327 101.1331253052 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4873390198 42.4458694458 -82.2577590942 101.1572341919 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5183830261 42.4073333740 -82.2613220215 101.1564407349 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4873580933 42.4458122253 -82.2651901245 101.1598968506 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5183525085 42.4073295593 -82.2665863037 101.1594619751 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4873771667 42.4457550049 -82.2676467896 101.1616058350 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5183296204 42.4073219299 -82.2666778564 101.1578216553 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4873962402 42.4456977844 -82.2660827637 101.1581573486 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5183219910 42.4073104858 -82.2658920288 101.1555175781 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4874153137 42.4456443787 -82.2656784058 101.1573257446 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5182952881 42.4073066711 -82.2670364380 101.1558914185 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4874343872 42.4455871582 -82.2840194702 101.1735229492 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5182800293 42.4073028564 -82.2853088379 101.1710128784 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4874572754 42.4455299377 -82.2895050049 101.1719284058 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5182647705 42.4072952271 -82.2942733765 101.1723403931 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4874801636 42.4454727173 -82.3009567261 101.1718673706 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5182380676 42.4072914124 -82.3145370483 101.1684341431 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4874954224 42.4454193115 -82.3239517212 101.1621780396 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5182151794 42.4072837830 -82.3288955688 101.1595077515 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4875183105 42.4453620911 -82.3352661133 101.1598281860 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5182037354 42.4072761536 -82.3380889893 101.1525115967 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4875373840 42.4453086853 -82.3412399292 101.1624984741 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5181770325 42.4072723389 -82.3447494507 101.1633987427 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4875526428 42.4452552795 -82.3475036621 101.1645660400 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5181579590 42.4072685242 -82.3509445190 101.1666259766 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4875793457 42.4451980591 -82.3596115112 101.1719970703 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5181465149 42.4072608948 -82.3670196533 101.1736450195 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4876022339 42.4451408386 -82.3742446899 101.1779098511 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5181198120 42.4072532654 -82.3780746460 101.1790008545 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4876174927 42.4450836182 -82.3865890503 101.1878967285 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5180969238 42.4072456360 -82.3856353760 101.1850128174 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4876365662 42.4450302124 -82.3792266846 101.1878509521 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5180778503 42.4072418213 -82.3795623779 101.1879730225 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4876594543 42.4449729919 -82.3844146729 101.1914062500 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5180587769 42.4072380066 -82.3848495483 101.1896362305 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4876823425 42.4449195862 -82.3883438110 101.1928100586 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5180358887 42.4072303772 -82.3902206421 101.1912612915 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4876976013 42.4448623657 -82.3942794800 101.1954956055 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5180168152 42.4072227478 -82.3975296021 101.1945495605 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4877166748 42.4448089600 -82.4024124146 101.1992568970 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5180015564 42.4072189331 -82.4037399292 101.1979827881 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4877357483 42.4447517395 -82.3859329224 101.1957473755 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5179824829 42.4072151184 -82.3937072754 101.1927108765 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4877510071 42.4446945190 -82.3986816406 101.1946334839 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5179557800 42.4072074890 -82.4027938843 101.1924285889 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4877815247 42.4446411133 -82.4042053223 101.1944961548 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5179367065 42.4071998596 -82.4118423462 101.1995849609 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4878044128 42.4445838928 -82.4167556763 101.2025375366 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5179176331 42.4071998596 -82.4210205078 101.2057113647 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4878196716 42.4445266724 -82.4239730835 101.2062377930 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5178947449 42.4071884155 -82.4248352051 101.2098999023 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4878387451 42.4444732666 -82.4047851562 101.2042236328 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5178756714 42.4071884155 -82.4029388428 101.2047958374 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4878654480 42.4444160461 -82.4163436890 101.2113800049 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5178604126 42.4071807861 -82.4155349731 101.2106857300 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4878768921 42.4443588257 -82.4276962280 101.2164611816 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5178375244 42.4071769714 -82.4251480103 101.2153244019 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4878959656 42.4443016052 -82.4390029907 101.2216796875 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5178184509 42.4071693420 -82.4325714111 101.2206878662 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4879188538 42.4442520142 -82.4455032349 101.2262496948 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5178031921 42.4071617126 -82.4417266846 101.2231674194 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4879455566 42.4441947937 -82.4312133789 101.2168426514 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5177803040 42.4071578979 -82.4356002808 101.2221603394 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4879684448 42.4441375732 -82.4523696899 101.2301254272 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5177536011 42.4071540833 -82.4560470581 101.2280654907 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4879837036 42.4440841675 -82.4674606323 101.2349853516 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5177268982 42.4071464539 -82.4628829956 101.2311248779 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4880065918 42.4440269470 -82.4752044678 101.2413024902 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5177116394 42.4071464539 -82.4704437256 101.2386627197 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4880294800 42.4439697266 -82.4827194214 101.2480392456 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5176963806 42.4071350098 -82.4768066406 101.2458724976 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4880409241 42.4439163208 -82.4809570312 101.2479171753 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5176696777 42.4071311951 -82.4757385254 101.2443084717 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4880638123 42.4438591003 -82.4825439453 101.2483520508 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5176544189 42.4071235657 -82.4826126099 101.2509613037 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4880867004 42.4438018799 -82.4885253906 101.2524490356 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5176391602 42.4071235657 -82.4894485474 101.2575683594 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4881095886 42.4437446594 -82.4989547729 101.2598571777 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5176162720 42.4071159363 -82.4918365479 101.2589035034 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4881248474 42.4436912537 -82.5032043457 101.2629394531 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5175933838 42.4071121216 -82.4986724854 101.2631225586 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4881439209 42.4436378479 -82.5224609375 101.2680511475 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5175704956 42.4071083069 -82.5207138062 101.2687759399 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4881744385 42.4435768127 -82.5367813110 101.2787628174 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5175552368 42.4071044922 -82.5321426392 101.2770004272 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4881935120 42.4435234070 -82.5454101562 101.2809448242 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5175361633 42.4070968628 -82.5426864624 101.2801055908 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4882049561 42.4434700012 -82.5547943115 101.2863006592 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5175094604 42.4070930481 -82.5528030396 101.2834396362 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4882278442 42.4434127808 -82.5635452271 101.2865905762 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5174942017 42.4070892334 -82.5602798462 101.2839660645 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4882545471 42.4433593750 -82.5864334106 101.2926712036 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5174827576 42.4070854187 -82.5888214111 101.2939147949 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5174789429 42.4638633728 -82.5962829590 101.2960510254 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5174751282 42.4070930481 -82.5920639038 101.2952651978 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5174674988 42.4637947083 -82.6036376953 101.3012619019 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5174751282 42.4071006775 -82.5972442627 101.2984390259 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.4883575439 42.4432220459 -82.6078491211 101.3042602539 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5174560547 42.4071006775 -82.6014251709 101.3009796143 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5465354919 42.4169616699 -82.6102981567 101.3064956665 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.5465393066 42.4174690247 -82.6041793823 101.3033828735 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.6626815796 42.4595108032 -82.6366653442 101.3142929077 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.7497329712 42.5088577271 -82.6308364868 101.3098907471 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.8367195129 42.6075782776 -82.6427383423 101.3190078735 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.9526214600 42.6684417725 -82.6365356445 101.3139953613 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-57.9815750122 42.6589431763 -82.6494445801 101.3210830688 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.0394477844 42.6172370911 -82.6437911987 101.3184890747 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.0972747803 42.6044006348 -82.6566390991 101.3268814087 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.1550636292 42.6246948242 -82.6528167725 101.3236312866 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.2705535889 42.6895332336 -82.6647109985 101.3301544189 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.2994003296 42.6461982727 -82.6618194580 101.3286437988 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.2994079590 42.6734046936 -82.6862945557 101.3385772705 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.3570289612 42.5873680115 -82.6839599609 101.3351135254 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.3570289612 42.6473731995 -82.6984558105 101.3430099487 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.3857994080 42.6082572937 -82.6957855225 101.3420028687 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.4145507812 42.5748176575 -82.7058334351 101.3476638794 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.4145469666 42.4992332458 -82.7022628784 101.3436050415 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.3858413696 42.5551757812 -82.7104339600 101.3487701416 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.4145317078 42.4992408752 -82.7046127319 101.3461990356 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.4145240784 42.5746383667 -82.7126464844 101.3531341553 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.4431724548 42.5200538635 -82.7085952759 101.3503723145 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.4145507812 42.5745697021 -82.7216720581 101.3571243286 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.4145660400 42.4993171692 -82.7155456543 101.3535079956 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.3859863281 42.5550155640 -82.7192611694 101.3554611206 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.4145469666 42.4993247986 -82.7163696289 101.3542175293 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.3860397339 42.5548973083 -82.7193298340 101.3548126221 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.4145698547 42.4992866516 -82.7162628174 101.3535308838 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.4145660400 42.5742530823 -82.7198410034 101.3552627563 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.4430503845 42.5199775696 -82.7167968750 101.3539428711 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.4430465698 42.5348701477 -82.7208175659 101.3554534912 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.4999313354 42.3869400024 -82.7185897827 101.3549041748 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.5283546448 42.3915405273 -82.7080993652 101.3509597778 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.5567512512 42.3288879395 -82.7092514038 101.3533935547 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.5567512512 42.3694839478 -82.7151489258 101.3577957153 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.5851135254 42.3029670715 -82.7142181396 101.3553390503 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.6134529114 42.3227958679 -82.7196273804 101.3596420288 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.6700935364 42.2250747681 -82.7185668945 101.3579864502 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.6983909607 42.2366333008 -82.7257232666 101.3611602783 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.7549438477 42.1465835571 -82.7239761353 101.3606567383 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.7549476624 42.1937828064 -82.7295608521 101.3639907837 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.7549400330 42.1465911865 -82.7298507690 101.3673095703 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.7549438477 42.2000732422 -82.7039489746 101.3623275757 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.7549438477 42.1466026306 -82.7046661377 101.3620071411 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.7549438477 42.2000083923 -82.7140350342 101.3571243286 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.7549438477 42.1466064453 -82.7148666382 101.3560638428 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.7830734253 42.1629867554 -82.7222290039 101.3544387817 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.7830734253 42.1609306335 -82.7174301147 101.3559951782 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.7830734253 42.1629638672 -82.7228546143 101.3557739258 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.7830657959 42.1609077454 -82.7186813354 101.3565216064 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.7550163269 42.1997756958 -82.7242355347 101.3561172485 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.7830467224 42.1609077454 -82.7200241089 101.3572235107 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.7550392151 42.1997146606 -82.6832275391 101.3458786011 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.7830314636 42.1609001160 -82.6843338013 101.3519821167 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.8109931946 42.1208648682 -82.6868972778 101.3487548828 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.8389472961 42.0918159485 -82.6913833618 101.3558349609 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.8389511108 42.0889968872 -82.6980438232 101.3561935425 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.8389472961 42.0917854309 -82.6969299316 101.3589172363 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.8389472961 42.0889701843 -82.7034454346 101.3580551147 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.8389472961 42.0917549133 -82.7008895874 101.3613128662 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.8389472961 42.0889434814 -82.7084579468 101.3599014282 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.8389511108 42.0917167664 -82.7054214478 101.3634796143 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.8945579529 42.0519866943 -82.6633682251 101.3499526978 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.9501266479 42.0255889893 -82.6681747437 101.3592758179 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.9501342773 41.9931373596 -82.6742858887 101.3591918945 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.0056152344 41.9719467163 -82.6782836914 101.3684310913 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.9501724243 41.9930915833 -82.6881713867 101.3719482422 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.0055770874 41.9719314575 -82.6899642944 101.3766403198 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-58.9502105713 41.9930496216 -82.6965866089 101.3784561157 0.0000000000 0.0000000000 0.0000000000 0.0000000000
-59.0055389404 41.9719200134 -82.6978683472 101.3807754517 0.0000000000 0.0000000000 0.0000000000 0.0000000000
